DATASET,GAME ID,DATE,TIME,ROAD TEAM,HOME TEAM,TOTAL GAME MINUTES,ROAD TEAM FINAL SCORE,HOME TEAM FINAL SCORE,ROAD TEAM REST,HOME TEAM REST,BOX SCORE URL
2017-2018 Regular Season,0021701179,4/5/18,9:00 PM,LA Clippers,Utah,240,95,117,1,1,Box Score
2017-2018 Regular Season,0021701180,4/5/18,10:30 PM,Minnesota,Denver,240,96,100,3+,1,Box Score
2017-2018 Regular Season,0021701181,4/6/18,7:00 PM,Dallas,Detroit,265,106,113,3IN4,1,Box Score
2017-2018 Regular Season,0021701182,4/6/18,7:00 PM,Charlotte,Orlando,240,137,100,2,3IN4,Box Score
2017-2018 Regular Season,0021701183,4/6/18,7:00 PM,Cleveland,Philadelphia,240,130,132,3IN4-B2B,3IN4,Box Score
2017-2018 Regular Season,0021701184,4/6/18,7:00 PM,Atlanta,Washington,240,103,97,3IN4,3IN4-B2B,Box Score
2017-2018 Regular Season,0021701185,4/6/18,7:30 PM,Chicago,Boston,240,104,111,2,3IN4,Box Score
2017-2018 Regular Season,0021701186,4/6/18,7:30 PM,Miami,New York,240,98,122,3IN4,2,Box Score
2017-2018 Regular Season,0021701187,4/6/18,7:30 PM,Indiana,Toronto,240,73,92,3IN4-B2B,3IN4,Box Score
2017-2018 Regular Season,0021701188,4/6/18,8:00 PM,Sacramento,Memphis,240,94,93,2,1,Box Score
2017-2018 Regular Season,0021701189,4/6/18,10:00 PM,New Orleans,Phoenix,240,122,103,1,2,Box Score
2017-2018 Regular Season,0021701190,4/6/18,10:30 PM,Minnesota,LA Lakers,240,113,96,B2B,3IN4,Box Score
2017-2018 Regular Season,0021701191,4/7/18,3:30 PM,Denver,LA Clippers,240,134,115,1,1,Box Score
2017-2018 Regular Season,0021701192,4/7/18,7:30 PM,Milwaukee,New York,240,115,102,1,B2B,Box Score
2017-2018 Regular Season,0021701193,4/7/18,8:00 PM,Brooklyn,Chicago,240,124,96,1,B2B,Box Score
2017-2018 Regular Season,0021701194,4/7/18,8:30 PM,Oklahoma City,Houston,240,108,102,3+,1,Box Score
2017-2018 Regular Season,0021701195,4/7/18,8:30 PM,New Orleans,Golden State,240,126,120,3IN4-B2B,1,Box Score
2017-2018 Regular Season,0021701196,4/7/18,9:00 PM,Portland,San Antonio,240,105,116,1,2,Box Score
2017-2018 Regular Season,0021701197,4/8/18,1:00 PM,Indiana,Charlotte,240,123,117,3IN4,1,Box Score
2017-2018 Regular Season,0021701198,4/8/18,1:00 PM,Dallas,Philadelphia,240,97,109,1,1,Box Score
2017-2018 Regular Season,0021701199,4/8/18,3:30 PM,Detroit,Memphis,240,117,130,1,1,Box Score
2017-2018 Regular Season,0021701200,4/8/18,6:00 PM,Orlando,Toronto,240,101,112,1,1,Box Score
2017-2018 Regular Season,0021701201,4/8/18,6:00 PM,Utah,LA Lakers,240,112,97,2,1,Box Score
2017-2018 Regular Season,0021701202,4/8/18,1:00 PM,Atlanta,Boston,240,112,106,1,1,Box Score
2017-2018 Regular Season,0021701203,4/8/18,9:00 PM,Golden State,Phoenix,240,117,100,3IN4-B2B,1,Box Score
2017-2018 Regular Season,0021701204,4/9/18,7:00 PM,Toronto,Detroit,240,108,98,3IN4-B2B,3IN4-B2B,Box Score
2017-2018 Regular Season,0021701205,4/9/18,7:30 PM,Chicago,Brooklyn,240,105,114,3IN4,1,Box Score
2017-2018 Regular Season,0021701206,4/9/18,7:30 PM,Oklahoma City,Miami,240,115,93,1,2,Box Score
2017-2018 Regular Season,0021701207,4/9/18,7:30 PM,Cleveland,New York,240,123,109,2,3IN4,Box Score
2017-2018 Regular Season,0021701208,4/9/18,8:00 PM,Orlando,Milwaukee,240,86,102,3IN4-B2B,1,Box Score
2017-2018 Regular Season,0021701209,4/9/18,8:00 PM,Memphis,Minnesota,240,94,113,3IN4-B2B,2,Box Score
2017-2018 Regular Season,0021701210,4/9/18,8:30 PM,Sacramento,San Antonio,240,85,98,2,1,Box Score
2017-2018 Regular Season,0021701211,4/9/18,9:00 PM,Portland,Denver,240,82,88,1,1,Box Score
2017-2018 Regular Season,0021701212,4/9/18,10:30 PM,New Orleans,LA Clippers,240,113,100,3IN4,1,Box Score
2017-2018 Regular Season,0021701213,4/10/18,7:00 PM,Charlotte,Indiana,240,119,93,1,1,Box Score
2017-2018 Regular Season,0021701214,4/10/18,7:30 PM,Philadelphia,Atlanta,240,121,113,1,1,Box Score
2017-2018 Regular Season,0021701215,4/10/18,8:00 PM,Boston,Washington,240,101,113,1,3+,Box Score
2017-2018 Regular Season,0021701216,4/10/18,8:30 PM,Phoenix,Dallas,240,124,97,1,1,Box Score
2017-2018 Regular Season,0021701217,4/10/18,9:00 PM,Golden State,Utah,240,79,119,3IN4,1,Box Score
2017-2018 Regular Season,0021701218,4/10/18,10:30 PM,Houston,LA Lakers,240,105,99,2,1,Box Score
2017-2018 Regular Season,0021701219,4/11/18,8:00 PM,Brooklyn,Boston,240,97,110,1,3IN4-B2B,Box Score
2017-2018 Regular Season,0021701220,4/11/18,8:00 PM,New York,Cleveland,240,110,98,1,1,Box Score
2017-2018 Regular Season,0021701221,4/11/18,8:00 PM,Toronto,Miami,265,109,116,3IN4,1,Box Score
2017-2018 Regular Season,0021701222,4/11/18,8:00 PM,Washington,Orlando,240,92,101,B2B,3IN4,Box Score
2017-2018 Regular Season,0021701223,4/11/18,8:00 PM,Milwaukee,Philadelphia,240,95,130,1,3IN4-B2B,Box Score
2017-2018 Regular Season,0021701224,4/11/18,8:00 PM,Detroit,Chicago,240,119,87,3IN4,1,Box Score
2017-2018 Regular Season,0021701225,4/11/18,8:00 PM,Denver,Minnesota,265,106,112,1,1,Box Score
2017-2018 Regular Season,0021701226,4/11/18,8:00 PM,San Antonio,New Orleans,240,98,122,1,1,Box Score
2017-2018 Regular Season,0021701227,4/11/18,8:00 PM,Memphis,Oklahoma City,240,123,137,3IN4,1,Box Score
2017-2018 Regular Season,0021701228,4/11/18,10:30 PM,LA Lakers,LA Clippers,240,115,100,3IN4-B2B,1,Box Score
2017-2018 Regular Season,0021701229,4/11/18,10:30 PM,Utah,Portland,240,93,102,3IN4-B2B,1,Box Score
2017-2018 Regular Season,0021701230,4/11/18,10:30 PM,Houston,Sacramento,240,83,96,B2B,1,Box Score
2018 Playoffs,0041700101,4/14/18,5:30 PM,Washington,Toronto,240,106,114,2,2,Box Score
2018 Playoffs,0041700121,4/14/18,8:00 PM,Miami,Philadelphia,240,103,130,2,2,Box Score
2018 Playoffs,0041700151,4/14/18,3:00 PM,San Antonio,Golden State,240,92,113,2,3+,Box Score
2018 Playoffs,0041700161,4/14/18,10:30 PM,New Orleans,Portland,240,97,95,2,2,Box Score
2018 Playoffs,0041700111,4/15/18,1:00 PM,Milwaukee,Boston,265,107,113,3+,3+,Box Score
2018 Playoffs,0041700131,4/15/18,3:30 PM,Indiana,Cleveland,240,98,80,3+,3+,Box Score
2018 Playoffs,0041700141,4/15/18,9:00 PM,Minnesota,Houston,240,101,104,3+,3+,Box Score
2018 Playoffs,0041700171,4/15/18,6:30 PM,Utah,Oklahoma City,240,108,116,3+,3+,Box Score
2018 Playoffs,0041700122,4/16/18,8:00 PM,Miami,Philadelphia,240,113,103,1,1,Box Score
2018 Playoffs,0041700152,4/16/18,10:30 PM,San Antonio,Golden State,240,101,116,1,1,Box Score
2018 Playoffs,0041700102,4/17/18,7:00 PM,Washington,Toronto,240,119,130,2,2,Box Score
2018 Playoffs,0041700112,4/17/18,8:00 PM,Milwaukee,Boston,240,106,120,1,1,Box Score
2018 Playoffs,0041700162,4/17/18,10:30 PM,New Orleans,Portland,240,111,102,2,2,Box Score
2018 Playoffs,0041700132,4/18/18,7:00 PM,Indiana,Cleveland,240,97,100,2,2,Box Score
2018 Playoffs,0041700142,4/18/18,9:30 PM,Minnesota,Houston,240,82,102,2,2,Box Score
2018 Playoffs,0041700172,4/18/18,8:00 PM,Utah,Oklahoma City,240,102,95,2,2,Box Score
2018 Playoffs,0041700123,4/19/18,7:00 PM,Philadelphia,Miami,240,128,108,2,2,Box Score
2018 Playoffs,0041700153,4/19/18,9:30 PM,Golden State,San Antonio,240,110,97,2,2,Box Score
2018 Playoffs,0041700163,4/19/18,9:00 PM,Portland,New Orleans,240,102,119,1,1,Box Score
2018 Playoffs,0041700103,4/20/18,8:00 PM,Toronto,Washington,240,103,122,2,2,Box Score
2018 Playoffs,0041700113,4/20/18,9:30 PM,Boston,Milwaukee,240,92,116,2,2,Box Score
2018 Playoffs,0041700133,4/20/18,7:00 PM,Cleveland,Indiana,240,90,92,1,1,Box Score
2018 Playoffs,0041700124,4/21/18,2:30 PM,Philadelphia,Miami,240,106,102,1,1,Box Score
2018 Playoffs,0041700143,4/21/18,7:30 PM,Houston,Minnesota,240,105,121,2,2,Box Score
2018 Playoffs,0041700164,4/21/18,5:00 PM,Portland,New Orleans,240,123,131,1,1,Box Score
2018 Playoffs,0041700173,4/21/18,10:00 PM,Oklahoma City,Utah,240,102,115,2,2,Box Score
2018 Playoffs,0041700104,4/22/18,6:00 PM,Toronto,Washington,240,98,106,1,1,Box Score
2018 Playoffs,0041700114,4/22/18,1:00 PM,Boston,Milwaukee,240,102,104,1,1,Box Score
2018 Playoffs,0041700134,4/22/18,8:30 PM,Cleveland,Indiana,240,104,100,1,1,Box Score
2018 Playoffs,0041700154,4/22/18,3:30 PM,Golden State,San Antonio,240,90,103,2,2,Box Score
2018 Playoffs,0041700144,4/23/18,8:00 PM,Houston,Minnesota,240,119,100,1,1,Box Score
2018 Playoffs,0041700174,4/23/18,10:30 PM,Oklahoma City,Utah,240,96,113,1,1,Box Score
2018 Playoffs,0041700115,4/24/18,7:00 PM,Milwaukee,Boston,240,87,92,1,1,Box Score
2018 Playoffs,0041700125,4/24/18,8:00 PM,Miami,Philadelphia,240,91,104,2,2,Box Score
2018 Playoffs,0041700155,4/24/18,10:30 PM,San Antonio,Golden State,240,91,99,1,1,Box Score
2018 Playoffs,0041700105,4/25/18,7:00 PM,Washington,Toronto,240,98,108,2,2,Box Score
2018 Playoffs,0041700135,4/25/18,7:00 PM,Indiana,Cleveland,240,95,98,2,2,Box Score
2018 Playoffs,0041700145,4/25/18,9:30 PM,Minnesota,Houston,240,104,122,1,1,Box Score
2018 Playoffs,0041700175,4/25/18,9:30 PM,Utah,Oklahoma City,240,99,107,1,1,Box Score
2018 Playoffs,0041700116,4/26/18,8:00 PM,Boston,Milwaukee,240,86,97,1,1,Box Score
2018 Playoffs,0041700106,4/27/18,7:00 PM,Toronto,Washington,240,102,92,1,1,Box Score
2018 Playoffs,0041700136,4/27/18,8:00 PM,Cleveland,Indiana,240,87,121,1,1,Box Score
2018 Playoffs,0041700176,4/27/18,10:30 PM,Oklahoma City,Utah,240,91,96,1,1,Box Score
2018 Playoffs,0041700117,4/28/18,8:00 PM,Milwaukee,Boston,240,96,112,1,1,Box Score
2018 Playoffs,0041700231,4/28/18,10:30 PM,New Orleans,Golden State,240,101,123,3+,3+,Box Score
2018 Playoffs,0041700137,4/29/18,1:00 PM,Indiana,Cleveland,240,101,105,1,1,Box Score
2018 Playoffs,0041700221,4/29/18,3:30 PM,Utah,Houston,240,96,110,1,3+,Box Score
2018 Playoffs,0041700211,4/30/18,8:00 PM,Philadelphia,Boston,240,101,117,3+,1,Box Score
2018 Playoffs,0041700201,5/1/18,8:00 PM,Cleveland,Toronto,265,113,112,1,3+,Box Score
2018 Playoffs,0041700232,5/1/18,10:30 PM,New Orleans,Golden State,240,116,121,2,2,Box Score
2018 Playoffs,0041700222,5/2/18,8:00 PM,Utah,Houston,240,116,108,2,2,Box Score
2018 Playoffs,0041700202,5/3/18,6:00 PM,Cleveland,Toronto,240,128,110,1,1,Box Score
2018 Playoffs,0041700212,5/3/18,8:30 PM,Philadelphia,Boston,240,103,108,2,2,Box Score
2018 Playoffs,0041700223,5/4/18,10:30 PM,Houston,Utah,240,113,92,1,1,Box Score
2018 Playoffs,0041700233,5/4/18,8:00 PM,Golden State,New Orleans,240,100,119,2,2,Box Score
2018 Playoffs,0041700203,5/5/18,8:30 PM,Toronto,Cleveland,240,103,105,1,1,Box Score
2018 Playoffs,0041700213,5/5/18,5:00 PM,Boston,Philadelphia,265,101,98,1,1,Box Score
2018 Playoffs,0041700224,5/6/18,8:00 PM,Houston,Utah,240,100,87,1,1,Box Score
2018 Playoffs,0041700234,5/6/18,3:30 PM,Golden State,New Orleans,240,118,92,1,1,Box Score
2018 Playoffs,0041700204,5/7/18,8:30 PM,Toronto,Cleveland,240,93,128,1,1,Box Score
2018 Playoffs,0041700214,5/7/18,6:00 PM,Boston,Philadelphia,240,92,103,1,1,Box Score
2018 Playoffs,0041700225,5/8/18,8:00 PM,Utah,Houston,240,102,112,1,1,Box Score
2018 Playoffs,0041700235,5/8/18,10:30 PM,New Orleans,Golden State,240,104,113,1,1,Box Score
2018 Playoffs,0041700215,5/9/18,8:00 PM,Philadelphia,Boston,240,112,114,1,1,Box Score
2018 Playoffs,0041700301,5/13/18,3:30 PM,Cleveland,Boston,240,83,108,3+,3+,Box Score
2018 Playoffs,0041700311,5/14/18,9:00 PM,Golden State,Houston,240,119,106,3+,3+,Box Score
2018 Playoffs,0041700302,5/15/18,8:30 PM,Cleveland,Boston,240,94,107,1,1,Box Score
2018 Playoffs,0041700312,5/16/18,9:00 PM,Golden State,Houston,240,105,127,1,1,Box Score
2018 Playoffs,0041700303,5/19/18,8:30 PM,Boston,Cleveland,240,86,116,3+,3+,Box Score
2018 Playoffs,0041700313,5/20/18,8:00 PM,Houston,Golden State,240,85,126,3+,3+,Box Score
2018 Playoffs,0041700304,5/21/18,8:30 PM,Boston,Cleveland,240,102,111,1,1,Box Score
2018 Playoffs,0041700314,5/22/18,9:00 PM,Houston,Golden State,240,95,92,1,1,Box Score
2018 Playoffs,0041700305,5/23/18,8:30 PM,Cleveland,Boston,240,83,96,1,1,Box Score
2018 Playoffs,0041700315,5/24/18,9:00 PM,Golden State,Houston,240,94,98,1,1,Box Score
2018 Playoffs,0041700306,5/25/18,8:30 PM,Boston,Cleveland,240,99,109,1,1,Box Score
2018 Playoffs,0041700316,5/26/18,9:00 PM,Houston,Golden State,240,86,115,1,1,Box Score
2018 Playoffs,0041700307,5/27/18,8:30 PM,Cleveland,Boston,240,87,79,1,1,Box Score
2018 Playoffs,0041700317,5/28/18,9:00 PM,Golden State,Houston,240,101,92,1,1,Box Score
2018 Playoffs,0041700401,5/31/18,9:00 PM,Cleveland,Golden State,265,114,124,3+,2,Box Score
2018 Playoffs,0041700402,6/3/18,8:00 PM,Cleveland,Golden State,240,103,122,2,2,Box Score
2018 Playoffs,0041700403,6/6/18,9:00 PM,Golden State,Cleveland,240,110,102,2,2,Box Score
2018 Playoffs,0041700404,6/8/18,9:00 PM,Golden State,Cleveland,240,108,85,1,1,Box Score
